video_id,trending_date,views,likes,comment_count,previous_views,view_growth,view_growth_pct,view_velocity,engagement_rate,growth_score,engagement_score,trend_velocity_score,trend_status,velocity_percentile,engagement_percentile,emerging_trend_score,emerging_status,trend_alert,first_trending_date,days_since_first_trending,emerging_date,time_to_trend_days
j_Vlg4K05s8,2017-12-03,3338457,107660,9386,2832084.0,506373.0,17.879872207180295,0.17879872207180295,3.505990941324091,35.37190082644628,77.41727941176471,47.98551440204181,Growing,35.37190082644628,77.41727941176471,52.19005226057365,Growing,False,2017-11-29,4,2017-11-30,1.0
j_Vlg4K05s8,2017-12-04,3706815,112386,9734,3338457.0,368358.0,11.033779976797664,0.11033779976797664,3.2944724783945243,20.875420875420875,76.0968137254902,37.441838730441674,Normal,20.875420875420875,76.0968137254902,42.9639780154486,Growing,False,2017-11-29,5,2017-11-30,1.0
j_Vlg4K05s8,2017-12-05,4040002,116246,9350,3706815.0,333187.0,8.988498212076944,0.08988498212076944,3.108810342173098,16.345270890725434,74.83149509803921,33.89113815291957,Normal,16.345270890725434,74.83149509803921,39.73976057365095,Normal,False,2017-11-29,6,2017-11-30,1.0
j_gJDaBe11A,2017-12-15,339503,19732,1602,,,,,6.283891453094672,,88.96139705882354,,,,88.96139705882354,,,False,2017-12-15,0,2017-12-16,1.0
j_gJDaBe11A,2017-12-16,500596,23728,1789,339503.0,161093.0,47.44965434767881,0.4744965434767881,5.097323989804154,69.21334557698195,84.85294117647058,73.90522425682855,Hot,69.21334557698195,84.85294117647058,75.4691838167774,Emerging,True,2017-12-15,1,2017-12-16,1.0
j_gJDaBe11A,2017-12-17,613626,26003,1850,500596.0,113030.0,22.579085729810068,0.22579085729810067,4.539084067493881,43.75267829813284,82.60110294117648,55.40720569104593,Growing,43.75267829813284,82.60110294117648,59.2920481553503,Growing,False,2017-12-15,2,2017-12-16,1.0
j_gJDaBe11A,2017-12-18,663607,26999,1920,613626.0,49981.0,8.145189415050861,0.08145189415050862,4.357850354200603,14.349556167737987,81.7892156862745,34.581454023298946,Normal,14.349556167737987,81.7892156862745,41.32541997515259,Growing,False,2017-12-15,3,2017-12-16,1.0
j_gJDaBe11A,2017-12-19,694555,27604,1919,663607.0,30948.0,4.663603608762415,0.04663603608762415,4.250635298860422,7.101316192225283,81.30208333333333,29.361546334557694,Normal,7.101316192225283,81.30208333333333,36.78162304866851,Normal,False,2017-12-15,4,2017-12-16,1.0
ja703gLo4eM,2018-02-09,1215423,13995,2344,,,,,1.344305645030578,,55.873161764705884,,,,55.873161764705884,,,False,2018-02-09,0,2018-02-10,1.0
ja703gLo4eM,2018-02-10,1903834,20679,3495,1215423.0,688411.0,56.63962258407156,0.5663962258407156,1.2697535604469716,74.93112947658402,54.580269607843135,68.82587151596175,Hot,74.93112947658402,54.580269607843135,66.79078552908767,Emerging,True,2018-02-09,1,2018-02-10,1.0
ja703gLo4eM,2018-02-11,2301977,23283,3829,1903834.0,398143.0,20.91269511942743,0.2091269511942743,1.1777702383646753,40.8203244566881,52.61335784313725,44.35823447262284,Growing,40.8203244566881,52.61335784313725,45.53753781126776,Growing,False,2018-02-09,2,2018-02-10,1.0
ja703gLo4eM,2018-02-12,2542105,24597,4113,2301977.0,240128.0,10.43138137348896,0.10431381373488961,1.1293789989005174,19.522497704315885,51.507352941176464,29.117954275374057,Normal,19.522497704315885,51.507352941176464,32.31643979906012,Normal,False,2018-02-09,3,2018-02-10,1.0
ja703gLo4eM,2018-02-13,2630305,25060,4192,2542105.0,88200.0,3.4695655765595834,0.034695655765595836,1.1121143745687287,5.032139577594124,51.11519607843137,18.857056527845295,Normal,5.032139577594124,51.11519607843137,23.465362177929023,Normal,False,2018-02-09,4,2018-02-10,1.0
jaGZNgosNpk,2017-11-27,1642290,116014,12950,,,,,7.8526934950587295,,92.86151960784314,,,,92.86151960784314,,,False,2017-11-27,0,2017-11-28,1.0
jaGZNgosNpk,2017-11-28,3340294,240823,16058,1642290.0,1698004.0,103.3924580920544,1.033924580920544,7.690370967345989,90.19283746556474,92.53982843137256,90.89693475530707,Viral,90.19283746556474,92.53982843137256,91.13163385188787,Hot,True,2017-11-27,1,2017-11-28,1.0
jaGZNgosNpk,2017-11-29,4299302,256695,17564,3340294.0,959008.0,28.710287178314243,0.2871028717831424,6.379151778591037,52.115090296908484,89.27389705882352,63.262732325482986,Hot,52.115090296908484,89.27389705882352,66.9786130016745,Emerging,True,2017-11-27,2,2017-11-28,1.0
jaGZNgosNpk,2017-11-30,5288519,270349,19210,4299302.0,989217.0,23.008781425449992,0.23008781425449992,5.475237963596236,44.401591674318944,86.1734068627451,56.933136230846785,Growing,44.401591674318944,86.1734068627451,61.1103177496894,Emerging,True,2017-11-27,3,2017-11-28,1.0
jaGZNgosNpk,2017-12-01,6093231,279788,19720,5288519.0,804712.0,15.216207032630496,0.15216207032630497,4.915421719609842,29.9418426691154,84.18811274509804,46.215723691910185,Growing,29.9418426691154,84.18811274509804,51.64035069950846,Growing,False,2017-11-27,4,2017-11-28,1.0
jaGZNgosNpk,2017-12-02,6875925,287737,20317,6093231.0,782694.0,12.845303255366488,0.1284530325536649,4.480182666332166,24.83011937557392,82.32536764705883,42.07869385701939,Growing,24.83011937557392,82.32536764705883,47.82821868416788,Growing,False,2017-11-27,5,2017-11-28,1.0
jaGZNgosNpk,2017-12-03,7663753,295475,20812,6875925.0,787828.0,11.457774772121569,0.11457774772121569,4.12705106753832,21.87940006121824,80.75674019607844,39.5426021016763,Normal,21.87940006121824,80.75674019607844,45.43033611516232,Growing,False,2017-11-27,6,2017-11-28,1.0
jaNa4JXnJJw,2018-03-30,1152474,12692,832,,,,,1.173475497061105,,52.49080882352941,,,,52.49080882352941,,,False,2018-03-30,0,2018-03-31,1.0
jaNa4JXnJJw,2018-03-31,1818975,14966,958,1152474.0,666501.0,57.8321940451585,0.578321940451585,0.8754380901331795,75.61677379859198,44.43627450980392,66.26262401195557,Hot,75.61677379859198,44.43627450980392,63.14457408307676,Emerging,True,2018-03-30,1,2018-03-31,1.0
jaap2tlFagg,2018-02-10,519033,28627,1855,,,,,5.872844308550708,,87.59191176470588,,,,87.59191176470588,,,False,2018-02-10,0,2018-02-11,1.0
jaap2tlFagg,2018-02-11,999090,38216,2423,519033.0,480057.0,92.49065088346984,0.9249065088346984,4.067601517380816,88.14814814814815,80.4779411764706,85.84708605664488,Viral,88.14814814814815,80.4779411764706,85.08006535947713,Hot,True,2018-02-10,1,2018-02-11,1.0
jaap2tlFagg,2018-02-12,1249520,41878,2594,999090.0,250430.0,25.06580988699717,0.2506580988699717,3.5591267046545876,47.56045301499847,77.7420343137255,56.61492740461658,Growing,47.56045301499847,77.7420343137255,59.63308553448928,Growing,False,2018-02-10,2,2018-02-11,1.0
jaap2tlFagg,2018-02-13,1375092,44210,2551,1249520.0,125572.0,10.049619053716627,0.10049619053716627,3.4005724707874094,18.68992959902051,76.83517156862744,36.133502189902586,Normal,18.68992959902051,76.83517156862744,41.94802638686328,Growing,False,2018-02-10,3,2018-02-11,1.0
jaap2tlFagg,2018-02-14,1485891,45392,2624,1375092.0,110799.0,8.057569966227714,0.08057569966227714,3.23146179632288,14.178145087235997,75.63725490196079,32.61587803165343,Normal,14.178145087235997,75.63725490196079,38.76178901312591,Normal,False,2018-02-10,4,2018-02-11,1.0
jb_DA_eGAK0,2018-05-15,18310,2024,40,,,,,11.272528672856362,,97.38970588235294,,,,97.38970588235294,,,False,2018-05-15,0,2018-05-16,1.0
jb_DA_eGAK0,2018-05-16,37587,2821,64,18310.0,19277.0,105.2812670671764,1.052812670671764,7.675526112751749,90.4744413835323,92.50612745098039,91.08394720376671,Viral,90.4744413835323,92.50612745098039,91.28711581051152,Hot,True,2018-05-15,1,2018-05-16,1.0
jba6-To5L5I,2017-12-28,189997,5819,1323,,,,,3.7590067211587552,,78.88786764705881,,,,78.88786764705881,,,False,2017-12-28,0,2017-12-29,1.0
jba6-To5L5I,2017-12-29,258993,6881,1457,189997.0,68996.0,36.31425759354095,0.3631425759354095,3.2193920299004217,60.10407101316192,75.56372549019608,64.74196735627217,Hot,60.10407101316192,75.56372549019608,66.2879328039756,Emerging,True,2017-12-28,1,2017-12-29,1.0
jcDWZ_e6Vlc,2017-12-06,307763,10543,1145,,,,,3.797727472113282,,79.0594362745098,,,,79.0594362745098,,,False,2017-12-06,0,2017-12-07,1.0
jcDWZ_e6Vlc,2017-12-07,466486,12981,1370,307763.0,158723.0,51.57312607428444,0.5157312607428444,3.0764052940495534,71.8885827976737,74.62316176470588,72.70895648778335,Hot,71.8885827976737,74.62316176470588,72.98241438448657,Emerging,True,2017-12-06,1,2017-12-07,1.0
jcDWZ_e6Vlc,2017-12-08,524619,13618,1385,466486.0,58133.0,12.4618959625798,0.124618959625798,2.8597896759362507,24.034282216100397,73.07904411764706,38.7477107865644,Normal,24.034282216100397,73.07904411764706,43.652186976719065,Growing,False,2017-12-06,2,2017-12-07,1.0
jcZ1a2Ri2Vc,2018-02-19,47645,326,0,,,,,0.6842270962325533,,36.83517156862745,,,,36.83517156862745,,,False,2018-02-19,0,2018-02-20,1.0
jcZ1a2Ri2Vc,2018-02-20,108878,518,0,47645.0,61233.0,128.5192570049323,1.2851925700493232,0.4757618619004758,93.46801346801347,24.60171568627451,72.80812413349177,Hot,93.46801346801347,24.60171568627451,65.92149435531788,Emerging,True,2018-02-19,1,2018-02-20,1.0
jcZ1a2Ri2Vc,2018-02-21,133086,597,0,108878.0,24208.0,22.23406014070795,0.2223406014070795,0.44858211983228885,43.11600857055403,22.830882352941178,37.03047070527017,Normal,43.11600857055403,22.830882352941178,35.00195808350889,Normal,False,2018-02-19,2,2018-02-20,1.0
jeYdQuhPvi4,2017-12-04,155514,1162,655,,,,,1.168383553892254,,52.40196078431373,,,,52.40196078431373,,,False,2017-12-04,0,2017-12-05,1.0
jeYdQuhPvi4,2017-12-05,298422,1588,870,155514.0,142908.0,91.89397739110305,0.9189397739110305,0.8236658155229842,88.03795531068258,42.61029411764706,74.40965695277193,Hot,88.03795531068258,42.61029411764706,69.86689083346836,Emerging,True,2017-12-04,1,2017-12-05,1.0
jeYdQuhPvi4,2017-12-06,370768,1762,930,298422.0,72346.0,24.24285072816347,0.2424285072816347,0.7260605014456479,46.28099173553719,38.87561274509804,44.05937803840545,Growing,46.28099173553719,38.87561274509804,43.31884013936153,Growing,False,2017-12-04,2,2017-12-05,1.0
jeYdQuhPvi4,2017-12-07,391714,1815,946,370768.0,20946.0,5.649354852630216,0.05649354852630216,0.704850988220998,8.999081726354454,37.87990196078431,17.66332779668341,Normal,8.999081726354454,37.87990196078431,20.551409820126395,Normal,False,2017-12-04,3,2017-12-05,1.0
jfRUOHarC10,2017-12-29,273909,16836,558,,,,,6.350284218481321,,89.18504901960785,,,,89.18504901960785,,,False,2017-12-29,0,2017-12-30,1.0
jfRUOHarC10,2017-12-30,357017,19336,628,273909.0,83108.0,30.341463770814393,0.3034146377081439,5.591890582241182,54.006734006734,86.60232843137254,63.78541233412556,Hot,54.006734006734,86.60232843137254,67.04497177658942,Emerging,True,2017-12-29,1,2017-12-30,1.0
jfRUOHarC10,2017-12-31,388856,20066,652,357017.0,31839.0,8.918062725304397,0.08918062725304397,5.327936305470406,16.17998163452709,85.64338235294117,37.01900185005131,Normal,16.17998163452709,85.64338235294117,43.96534192189272,Growing,False,2017-12-29,2,2017-12-30,1.0
jfpDTnsKK_Q,2018-01-02,37114,920,24,,,,,2.5435145767095975,,70.60049019607844,,,,70.60049019607844,,,False,2018-01-02,0,2018-01-03,1.0
jfpDTnsKK_Q,2018-01-03,55129,1168,28,37114.0,18015.0,48.539634639219706,0.4853963463921971,2.1694570915489124,69.91123354759719,66.88725490196077,69.00403995390627,Hot,69.91123354759719,66.88725490196077,68.70164208934261,Emerging,True,2018-01-02,1,2018-01-03,1.0
jg0B750T30U,2018-02-18,53669,2705,500,,,,,5.9717900463954985,,87.92279411764706,,,,87.92279411764706,,,False,2018-02-18,0,2018-02-19,1.0
jg0B750T30U,2018-02-19,69770,2975,501,53669.0,16101.0,30.00055898190762,0.3000055898190762,4.982083990253691,53.59044995408632,84.43627450980392,62.8441973208016,Hot,53.59044995408632,84.43627450980392,65.92877977637335,Emerging,True,2018-02-18,1,2018-02-19,1.0
jgDjrhfIrN8,2018-04-02,107347,7733,580,,,,,7.744045012902085,,92.65625,,,,92.65625,,,False,2018-04-02,0,2018-04-03,1.0
jgDjrhfIrN8,2018-04-03,197736,10434,725,107347.0,90389.0,84.20263258404985,0.8420263258404985,5.643383096654125,86.24426078971533,86.82291666666667,86.41785755280073,Viral,86.24426078971533,86.82291666666667,86.47572314049586,Hot,True,2018-04-02,1,2018-04-03,1.0
jgYYxs_d_bo,2017-12-03,240593,7796,394,,,,,3.4040890632728296,,76.85968137254902,,,,76.85968137254902,,,False,2017-12-03,0,2017-12-04,1.0
jgYYxs_d_bo,2017-12-04,461911,12053,558,240593.0,221318.0,91.98854497013629,0.9198854497013629,2.7301796233473548,88.0563207835935,72.14767156862744,83.28372601910368,Viral,88.0563207835935,72.14767156862744,81.69286109760708,Hot,True,2017-12-03,1,2017-12-04,1.0
jgYYxs_d_bo,2017-12-05,593576,14520,597,461911.0,131665.0,28.504408857983464,0.28504408857983465,2.5467673895170964,51.83348637894093,70.61887254901961,57.469102229964534,Growing,51.83348637894093,70.61887254901961,59.3476408469724,Growing,False,2017-12-03,2,2017-12-04,1.0
jjdq3E8tSGg,2018-06-07,117152,347,21,,,,,0.31412182463807703,,13.808210784313726,,,,13.808210784313726,,,False,2018-06-07,0,2018-06-08,1.0
jjdq3E8tSGg,2018-06-08,327474,773,78,117152.0,210322.0,179.5291586998088,1.7952915869980879,0.25986795898300324,96.5717783899602,10.401348039215687,70.72064928473685,Hot,96.5717783899602,10.401348039215687,62.1036062496624,Emerging,True,2018-06-07,1,2018-06-08,1.0
jk864bc-8hA,2017-12-18,179247,1919,253,,,,,1.211735761267971,,53.33946078431373,,,,53.33946078431373,,,False,2017-12-18,0,2017-12-19,1.0
jk864bc-8hA,2017-12-19,307048,2632,342,179247.0,127801.0,71.29882229549169,0.7129882229549169,0.9685782027565722,81.94674012855832,47.28860294117647,71.54929897234376,Hot,81.94674012855832,47.28860294117647,68.08348525360557,Emerging,True,2017-12-18,1,2017-12-19,1.0
jk864bc-8hA,2017-12-20,353358,2868,386,307048.0,46310.0,15.082332404054089,0.15082332404054088,0.9208791084395994,29.641873278236915,45.89460784313725,34.51769364770701,Normal,29.641873278236915,45.89460784313725,36.14296710419705,Normal,False,2017-12-18,2,2017-12-19,1.0
jlPu-7F8WwA,2018-01-29,207391,8581,543,,,,,4.39941945407467,,81.96384803921568,,,,81.96384803921568,,,False,2018-01-29,0,2018-01-30,1.0
jlPu-7F8WwA,2018-01-30,416743,12909,831,207391.0,209352.0,100.94555694316531,1.0094555694316532,3.2969959903345702,89.76430976430977,76.11825980392157,85.67049477619331,Viral,89.76430976430977,76.11825980392157,84.3058897801545,Hot,True,2018-01-29,1,2018-01-30,1.0
jlPu-7F8WwA,2018-01-31,506815,14433,902,416743.0,90072.0,21.613320439695446,0.21613320439695446,3.0257589061097243,42.09366391184573,74.25857843137254,51.74313826770377,Growing,42.09366391184573,74.25857843137254,54.95962971965646,Growing,False,2018-01-29,2,2018-01-30,1.0
jlPu-7F8WwA,2018-02-01,598379,15887,1019,506815.0,91564.0,18.06655288418851,0.1806655288418851,2.8252996846480243,35.69023569023569,72.82475490196079,46.830591453753215,Growing,35.69023569023569,72.82475490196079,50.54404337492573,Growing,False,2018-01-29,3,2018-01-30,1.0
jn9mHzXJIV0,2018-03-03,496258,24993,3888,,,,,5.819755046770027,,87.39583333333333,,,,87.39583333333333,,,False,2018-03-03,0,2018-03-04,1.0
jn9mHzXJIV0,2018-03-04,968631,38551,5232,496258.0,472373.0,95.18697935348146,0.9518697935348146,4.520090725983373,88.74196510560147,82.5030637254902,86.87029469156808,Viral,88.74196510560147,82.5030637254902,86.24640455355696,Hot,True,2018-03-03,1,2018-03-04,1.0
jnSWLVshJ0g,2017-12-06,96002,6336,873,,,,,7.509218557946709,,92.1109068627451,,,,92.1109068627451,,,False,2017-12-06,0,2017-12-07,1.0
jnSWLVshJ0g,2017-12-07,128547,7153,952,96002.0,32545.0,33.900335409678966,0.33900335409678967,6.305086855391413,57.62473217018672,89.02879901960785,67.04595222501305,Hot,57.62473217018672,89.02879901960785,70.18635890995517,Emerging,True,2017-12-06,1,2017-12-07,1.0
jp0n4TPfA5A,2018-02-14,618376,35053,1568,,,,,5.922125050131312,,87.7389705882353,,,,87.7389705882353,,,False,2018-02-14,0,2018-02-15,1.0
jp0n4TPfA5A,2018-02-15,1412040,49717,2037,618376.0,793664.0,128.34650762642795,1.2834650762642794,3.6651936205773206,93.46189164370983,78.32414215686273,88.92056679765571,Viral,93.46189164370983,78.32414215686273,87.406791848971,Hot,True,2018-02-14,1,2018-02-15,1.0
jp0n4TPfA5A,2018-02-16,1583154,52422,2119,1412040.0,171114.0,12.118211948670009,0.12118211948670009,3.4450849380414033,23.2996632996633,77.08026960784314,39.433845192117246,Normal,23.2996632996633,77.08026960784314,44.81190582293524,Growing,False,2018-02-14,2,2018-02-15,1.0
jp0n4TPfA5A,2018-02-17,1758347,55473,2248,1583154.0,175193.0,11.066074431167152,0.11066074431167153,3.2826853857628784,20.96112641567187,76.0202205882353,37.4788546674409,Normal,20.96112641567187,76.0202205882353,42.98476408469725,Growing,False,2018-02-14,3,2018-02-15,1.0
jp0n4TPfA5A,2018-02-18,1936601,57475,2351,1758347.0,178254.0,10.137589451911369,0.10137589451911369,3.0892269496917537,18.94092439546985,74.70588235294117,35.67041178271124,Normal,18.94092439546985,74.70588235294117,41.24690757845838,Growing,False,2018-02-14,4,2018-02-15,1.0
jrTb8KogH88,2017-12-28,38292,1164,54,,,,,3.1808210592290815,,75.32169117647058,,,,75.32169117647058,,,False,2017-12-28,0,2017-12-29,1.0
jrTb8KogH88,2017-12-29,66595,1344,61,38292.0,28303.0,73.9136111981615,0.739136111981615,2.1097680006006456,82.94459749005203,66.28676470588235,77.94724765480112,Hot,82.94459749005203,66.28676470588235,76.28146437638415,Emerging,True,2017-12-28,1,2017-12-29,1.0
jrXv7WNo6No,2018-05-09,252251,6851,601,,,,,2.9542003797804566,,73.76225490196079,,,,73.76225490196079,,,False,2018-05-09,0,2018-05-10,1.0
jrXv7WNo6No,2018-05-10,334269,7944,658,252251.0,82018.0,32.514439982398486,0.32514439982398485,2.573376532074467,56.37588001224365,70.83946078431373,60.71495424386467,Hot,56.37588001224365,70.83946078431373,62.16131232107168,Emerging,True,2018-05-09,1,2018-05-10,1.0
jrXv7WNo6No,2018-05-11,375547,8455,688,334269.0,41278.0,12.348737094974407,0.12348737094974407,2.4345820895919816,23.752678298132842,69.58639705882354,37.50279392634005,Normal,23.752678298132842,69.58639705882354,42.08616580240912,Growing,False,2018-05-09,2,2018-05-10,1.0
jrfSQTnrLvU,2018-04-19,841137,33450,2864,,,,,4.317251529774579,,81.60232843137256,,,,81.60232843137256,,,False,2018-04-19,0,2018-04-20,1.0
jrfSQTnrLvU,2018-04-20,1329870,44755,3700,841137.0,488733.0,58.1038522856562,0.581038522856562,3.64358922300676,75.7636975818794,78.2046568627451,76.49598536613911,Hot,75.7636975818794,78.2046568627451,76.74008129422567,Emerging,True,2018-04-19,1,2018-04-20,1.0
jrfSQTnrLvU,2018-04-21,1625900,50080,4008,1329870.0,296030.0,22.260070533210012,0.2226007053321001,3.326649855464666,43.15886134067952,76.34803921568627,53.11561470318154,Growing,43.15886134067952,76.34803921568627,56.43453249068222,Growing,False,2018-04-19,2,2018-04-20,1.0
jrfSQTnrLvU,2018-04-22,1844494,53598,4060,1625900.0,218594.0,13.444492281198105,0.13444492281198106,3.1259521581528595,26.23201714110805,74.94178921568627,40.84494876348151,Growing,26.23201714110805,74.94178921568627,45.71592597093934,Growing,False,2018-04-19,3,2018-04-20,1.0
jrfSQTnrLvU,2018-04-23,2000331,55747,4100,1844494.0,155837.0,8.44876697891129,0.0844876697891129,2.991854848022652,15.059687786960515,74.02879901960785,32.75042115675471,Normal,15.059687786960515,74.02879901960785,38.64733228001945,Normal,False,2018-04-19,4,2018-04-20,1.0
jtZ2N84I5bo,2018-02-04,71857,6635,1051,,,,,10.696243928914372,,96.86274509803921,,,,96.86274509803921,,,False,2018-02-04,0,2018-02-05,1.0
jtZ2N84I5bo,2018-02-05,130026,8854,1297,71857.0,58169.0,80.95105556869895,0.8095105556869895,7.806900158429853,85.32598714416896,92.76041666666667,87.55631600091827,Viral,85.32598714416896,92.76041666666667,88.29975895316804,Hot,True,2018-02-04,1,2018-02-05,1.0
jtZ2N84I5bo,2018-02-06,152633,9592,1368,130026.0,22607.0,17.386522695460908,0.17386522695460907,7.1806228010980595,34.386287113559845,91.34803921568627,51.47481274419777,Growing,34.386287113559845,91.34803921568627,57.17098795441042,Growing,False,2018-02-04,2,2018-02-05,1.0
jttIs2H_M9Q,2018-03-01,67965,671,40,,,,,1.0461266828514677,,49.427083333333336,,,,49.427083333333336,,,False,2018-03-01,0,2018-03-02,1.0
jttIs2H_M9Q,2018-03-02,189928,1314,91,67965.0,121963.0,179.4497167659825,1.794497167659825,0.7397540120466702,96.56565656565657,39.51593137254902,79.45073900772431,Hot,96.56565656565657,39.51593137254902,73.74576648841355,Emerging,True,2018-03-01,1,2018-03-02,1.0
jttIs2H_M9Q,2018-03-03,234587,1496,122,189928.0,44659.0,23.513647276862812,0.23513647276862812,0.689722789412883,45.17906336088154,37.10171568627451,42.75585905849943,Growing,45.17906336088154,37.10171568627451,41.94812429103873,Growing,False,2018-03-01,2,2018-03-02,1.0
jvO1GDJXOgo,2018-03-28,1622598,163093,19202,,,,,11.23476055067244,,97.33455882352942,,,,97.33455882352942,,,False,2018-03-28,0,2018-03-29,1.0
jvO1GDJXOgo,2018-03-29,3964394,317507,36175,1622598.0,2341796.0,144.32385593967206,1.4432385593967205,8.921464415494524,94.7842056932966,94.66605392156863,94.74876016177821,Viral,94.7842056932966,94.66605392156863,94.7369449846054,Hot,True,2018-03-28,1,2018-03-29,1.0
jvO1GDJXOgo,2018-03-30,4698989,355229,41355,3964394.0,734595.0,18.529818176498097,0.18529818176498097,8.439772895829295,36.59626568717478,93.96139705882352,53.805805098669396,Growing,36.59626568717478,93.96139705882352,59.54231823583428,Growing,False,2018-03-28,2,2018-03-29,1.0
jvcBAsE72Lc,2017-11-14,7125,18,0,,,,,0.25263157894736843,,9.96017156862745,,,,9.96017156862745,,,False,2017-11-14,0,2017-11-15,1.0
jvcBAsE72Lc,2017-11-15,13530,57,3,7125.0,6405.0,89.89473684210526,0.8989473684210526,0.4434589800443459,87.59106213651668,22.496936274509803,68.06282437791461,Hot,87.59106213651668,22.496936274509803,61.553411791713934,Emerging,True,2017-11-14,1,2017-11-15,1.0
jwySwh-rjiE,2018-04-01,139552,1087,125,,,,,0.868493464801651,,44.18504901960784,,,,44.18504901960784,,,False,2018-04-01,0,2018-04-02,1.0
jwySwh-rjiE,2018-04-02,254426,1486,173,139552.0,114874.0,82.31626920431094,0.8231626920431094,0.6520560005659799,85.736149372513,35.0796568627451,70.53920161958263,Hot,85.736149372513,35.0796568627451,65.47355236860584,Emerging,True,2018-04-01,1,2018-04-02,1.0
jwySwh-rjiE,2018-04-03,325802,1753,195,254426.0,71376.0,28.053736646411924,0.28053736646411925,0.5979091595508929,51.27027854300582,32.009803921568626,45.49213615657466,Growing,51.27027854300582,32.009803921568626,43.566088694430945,Growing,False,2018-04-01,2,2018-04-02,1.0
jyDXTJ-_FaI,2018-03-20,189076,18535,2088,,,,,10.90725422581396,,97.0281862745098,,,,97.0281862745098,,,False,2018-03-20,0,2018-03-21,1.0
jyDXTJ-_FaI,2018-03-21,260930,22383,2446,189076.0,71854.0,38.002707905815654,0.3800270790581565,9.515578890890279,61.67737985919805,95.50857843137254,71.8267394308504,Hot,61.67737985919805,95.50857843137254,75.20985928806785,Emerging,True,2018-03-20,1,2018-03-21,1.0
jyDXTJ-_FaI,2018-03-22,281194,23497,2480,260930.0,20264.0,7.766067527689419,0.07766067527689419,9.238106076232068,13.492500765228039,95.15012254901961,37.989787300365506,Normal,13.492500765228039,95.15012254901961,46.15554947874467,Growing,False,2018-03-20,2,2018-03-21,1.0
jyLJ-Ee0pWE,2018-02-19,152359,909,42,,,,,0.6241836714601697,,33.602941176470594,,,,33.602941176470594,,,False,2018-02-19,0,2018-02-20,1.0
jyLJ-Ee0pWE,2018-02-20,277364,1289,58,152359.0,125005.0,82.0463510524485,0.820463510524485,0.4856434144301351,85.63820018365473,25.245098039215684,67.52026954032301,Hot,85.63820018365473,25.245098039215684,61.48095932587911,Emerging,True,2018-02-19,1,2018-02-20,1.0
jz_Z4A_237U,2017-12-24,389564,3298,554,,,,,0.988797732850058,,47.846200980392155,,,,47.846200980392155,,,False,2017-12-24,0,2017-12-25,1.0
jz_Z4A_237U,2017-12-25,867133,5520,823,389564.0,477569.0,122.59063979217792,1.2259063979217792,0.7314910169489571,92.89256198347108,39.16053921568627,76.77295515313564,Hot,92.89256198347108,39.16053921568627,71.39975287635716,Emerging,True,2017-12-24,1,2017-12-25,1.0
jz_Z4A_237U,2017-12-26,1161050,6615,986,867133.0,293917.0,33.89526174185505,0.33895261741855054,0.6546660350544765,57.61861034588307,35.21139705882353,50.89644635976521,Growing,57.61861034588307,35.21139705882353,48.655725031059255,Growing,False,2017-12-24,2,2017-12-25,1.0
jz_Z4A_237U,2017-12-27,1283557,7022,1034,1161050.0,122507.0,10.551397441970629,0.10551397441970628,0.627630872645313,19.76124885215794,33.76838235294118,23.96338890239291,Normal,19.76124885215794,33.76838235294118,25.364102252471238,Normal,False,2017-12-24,3,2017-12-25,1.0
k-55qW19zLM,2018-01-30,1152482,20161,1372,,,,,1.8684022830725338,,63.56617647058823,,,,63.56617647058823,,,False,2018-01-30,0,2018-01-31,1.0
k-55qW19zLM,2018-01-31,3607529,33734,2313,1152482.0,2455047.0,213.0225895068209,2.130225895068209,0.9992158067197797,97.72880318334863,48.161764705882355,82.85869164010874,Viral,97.72880318334863,48.161764705882355,77.90198779236212,Emerging,True,2018-01-30,1,2018-01-31,1.0
k-55qW19zLM,2018-02-01,5338061,41822,2975,3607529.0,1730532.0,47.97000938869792,0.47970009388697915,0.8391998517813866,69.50719314355678,43.16789215686275,61.60540284754857,Hot,69.50719314355678,43.16789215686275,58.971472748879165,Growing,False,2018-01-30,2,2018-01-31,1.0
k-55qW19zLM,2018-02-02,6682590,47537,3450,5338061.0,1344529.0,25.187591524338142,0.25187591524338143,0.7629826160216323,47.670645852464034,40.379901960784316,45.48342268496012,Growing,47.670645852464034,40.379901960784316,44.75434829579214,Growing,False,2018-01-30,3,2018-01-31,1.0
k-55qW19zLM,2018-02-03,7706384,51586,3899,6682590.0,1023794.0,15.32031742183794,0.1532031742183794,0.7199874805096658,30.186715641261095,38.60294117647059,32.71158330182394,Normal,30.186715641261095,38.60294117647059,33.55320585534489,Normal,False,2018-01-30,4,2018-01-31,1.0
k20AYixVMaM,2017-12-09,73081,3130,331,,,,,4.735841053078092,,83.39460784313727,,,,83.39460784313727,,,False,2017-12-09,0,2017-12-10,1.0
k20AYixVMaM,2017-12-10,122917,4309,419,73081.0,49836.0,68.19282713701236,0.6819282713701236,3.8464980433951363,80.58157330884603,79.35968137254902,80.21500572795692,Viral,80.58157330884603,79.35968137254902,80.09281653432723,Hot,True,2017-12-09,1,2017-12-10,1.0
